0, 2, 0
0.06379502495664369, 1.9960488131581002, -0.11570717347975387
0.1223727271792145, 1.9865155578327651, -0.20411645904100778
0.17940630056587525, 1.9726800054814666, -0.2766559508340452
0.2370463094769805, 1.954835158188094, -0.33888822550482384
0.2967585868476256, 1.9328635915996548, -0.3939185393493603
0.35972399036766733, 1.9064067492192045, -0.44375665490212873
0.42706384367948613, 1.8748915744516976, -0.4899357258572089
0.5000013621753701, 1.837484767306815, -0.5338419452693124
0.5800193279562583, 1.792981300824524, -0.5769450580977402
0.6690667962590504, 1.739594363538058, -0.6210413115556092
0.769887762234701, 1.6745587800278818, -0.6686286726648807
0.8865748537303875, 1.5933602939384692, -0.7236307387284844
1.0251974655945417, 1.4884118730548597, -0.7928396853074688
1.178827305132347, 1.360317366624945, -0.8795920591498746
1.3300752761070571, 1.2201168242938918, -0.981186592630381
1.4718973586507154, 1.0733160005403182, -1.0971905476180748
1.6025432757246705, 0.9220205632415321, -1.2278483395663002
1.722605401922594, 0.7664112563717745, -1.3735399766502097
1.832226206210075, 0.6076252588836449, -1.5323519212058645
1.9329004225505053, 0.4451930119492015, -1.7024672061197514
2.028010184945114, 0.2749174017758622, -1.884633772147754
2.1234018912233514, 0.0858049736457101, -2.0845043994695605
2.227164388446102, -0.14222891438447335, -2.3090448393702534
2.3054412028120286, -0.3294397577874342, -2.4671660230022083
2.376791965385558, -0.5101309678331477, -2.585836125742439
2.4417507066794144, -0.6809114181129465, -2.657110406422382
2.503230428827498, -0.845483920896027, -2.6785838416484125
2.5606779619235636, -0.9990238715770317, -2.6481830513032394
2.6148230289710823, -1.1407568239896835, -2.5693493690353932
2.666818427905514, -1.2715808526871253, -2.4466977336481315
2.7141583284803423, -1.3841603565276652, -2.29754116167047
2.7572254582184574, -1.479787664109217, -2.1351112185382033
2.7972816541292906, -1.5620312573068011, -1.9659457016475603
2.8355801752943885, -1.6340667849276507, -1.792607120863951
2.873218358674155, -1.6982380314956915, -1.615734576216578
2.911212427328738, -1.756194350274894, -1.4349874952751502
2.9506659380620275, -1.8091178957711218, -1.2492153787217875
2.993106715949429, -1.8579670014084413, -1.0558301647461057
3.0415724773892894, -1.90396047733185, -0.847701075675061
3.0971437684776184, -1.9447809823973576, -0.6301452947166905
3.1560790937161793, -1.9756177881624775, -0.42673745469792274
3.2124059700524663, -1.9946639935050094, -0.25876602532453463
3.2657756316700692, -2.0046238987731524, -0.12209398535980737
3.3172282478064568, -2.0078365986634856, -0.009095653403569742
3.367905954129148, -2.005744839578275, 0.08630788157169991
3.418794160472708, -1.9991472259668508, 0.1683765767072024
3.4707262068772624, -1.9884363561276173, 0.24006931626076355
3.5244411814177976, -1.973740652055403, 0.30351577374866806
3.580644616187245, -1.9549954377218852, 0.36034142103968225
3.6400648148496852, -1.93196846838632, 0.4118806409079162
3.703509130357939, -1.9042529048649912, 0.45932243087112584
3.7719287992831294, -1.8712300236351118, 0.5038238853961817
3.8465055389826563, -1.8319934057689122, 0.5466210057798584
3.928782293255247, -1.7852110705559436, 0.5891704236952963
4.020880129956048, -1.7288723508428976, 0.6333772654984403
4.125881754493022, -1.6598017198245572, 0.6820254124817772
4.248492396498052, -1.5727010687915293, 0.7396750644645237
4.395528574550674, -1.4586764986076912, 0.8144060973162024
4.550686718682966, -1.325692089864558, 0.9053325194653087
4.700298105125309, -1.182906138662072, 1.010757860369389
4.839406568648889, -1.0345545143730113, 1.1305834585522503
4.967224964607327, -0.882025217925933, 1.2651426664594516
5.0847578778446945, -0.7250775925375521, 1.4148247669504177
5.191877157798961, -0.5653099932767933, 1.5768673263606485
5.290725027533568, -0.40125531150591454, 1.750081913790349
5.385167455156074, -0.22747276735381602, 1.9361010771447178
5.481934094730657, -0.030307251046037126, 2.142153685203843
5.574048985406904, 0.17629291921408505, 2.3406402143868092
5.647601252614921, 0.3540703993672601, 2.486220706292451
5.71582563053311, 0.5278262541898259, 2.595899205933733
5.779026028057163, 0.6944265623144641, 2.661410458820489
5.8393101571460875, 0.8559230581360957, 2.678824128057573
5.896002968243193, 1.0073707063866402, 2.6456443617671277
5.9496948402566705, 1.1477194160356874, 2.564782636544402
6.00143707420173, 1.277622231266643, 2.440478543507747
6.048511073747092, 1.3892519424981784, 2.2904885572031133
6.091378490711601, 1.484121423505622, 2.127659534181789
6.131305773711241, 1.5657960022086452, 1.958270491647927
6.169535545092788, 1.637403789756378, 1.7847583975617594
6.207156516159945, 1.701245643196211, 1.607705415662614
6.245183172400656, 1.7589408469342225, 1.4267368648782435
6.28472846337163, 1.8116537505310926, 1.2406584369192533
6.327354930954869, 1.8603392532689516, 1.046775062976125
6.37624280260887, 1.9062589824991916, 0.8375177247466405
6.432011325440668, 1.9466618837518812, 0.6202704187967106
6.490932588748371, 1.976948006182235, 0.41817381358810213
6.547125198582699, 1.9955128448237407, 0.2517462708007874
6.600381218279172, 2.0051126634193133, 0.11632185655957084
6.651768553712504, 2.0080501941032116, 0.004265776741990718
6.702427865696669, 2.0057335765011772, -0.09042368535430878
6.75333820176348, 1.9989383954965076, -0.1719390358883463
6.805327798299741, 1.9880424670161112, -0.2431930720807831
6.859133088863819, 1.9731640210272352, -0.3062862697250268
6.915459437695945, 1.9542302979338033, -0.3628264057788241
6.9750374252418235, 1.9310013984257917, -0.4141379324884687
7.0386793411295105, 1.9030618966099848, -0.46140557474574295
7.107344689916357, 1.869782064264906, -0.5057870486957096
7.182228215159407, 1.8302399114078314, -0.548524423912668
7.2648934460163455, 1.7830795795749395, -0.5910882291031391
7.357495076098744, 1.7262509203008745, -0.6354111798936521
7.4631729656102825, 1.6565081492659146, -0.684332173398181
7.58672696072251, 1.5684230381402013, -0.7425250887031825
7.735042455155014, 1.4529182624510593, -0.8182766232118953
7.890409507191491, 1.3190976741605238, -0.9100403992716144
8.039727611804569, 1.1758361630419272, -1.0162510662532818
